contract_type,pseudo_fp,customer_name,master_project_code,maintenance_flag,tbb,fiscal_year,quarter,onsite_revenue,offshore_revenue,total_revenue,onsite_billed_months,offshore_billed_months,total_billed_months,operating_margin,total_cost_of_revenue_direct,total_operating_cost,revenue_productivity,start_date,end_date
FP,true,Hi-Tech,MSSDDCST,Non-Maintenance,,2025,3,0.0,0.0,192.8845674915159,0.0,56.45698924731184,56.45698924731184,86.58541671362391,46.38677885979963,106.29915077789198,3416.5,2024-09-01,2025-06-30
OTM,true,Hi-Tech,MSSCMPSZ,Non-Maintenance,TBB-T&M,2025,3,0.0,0.0,49.87706055109881,0.0,13.4258064516129,13.4258064516129,11.273001719367134,23.487702870101863,38.60405883173168,3715.0,2024-08-19,2026-12-31
FP,true,Hi-Tech,MSCOMCMX,Non-Maintenance,,2025,3,0.0,0.0,380.95864120156494,18.258064516129032,30.41935483870968,48.67741935483871,145.00983437251742,181.53839955656377,235.94880682904753,7826.2,2024-07-01,2027-06-30
FP,true,Hi-Tech,MSMDOSTP,Non-Maintenance,,2025,3,0.0,0.0,930.346304441087,20.09569892473118,36.80215053763441,56.897849462365585,624.0203145481041,242.1933706010273,306.3259898929829,16351.2,2023-11-01,2025-06-30
FP,true,Hi-Tech,MSSATUST,Non-Maintenance,,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.006161867519848374,-0.00616186751984832,-0.006161867519848374,-nan,2024-06-01,2024-06-30
FP,true,Hi-Tech,MSCSBSTP,Non-Maintenance,,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.07932138380303169,-0.00209399167162403,-0.07932138380303169,-nan,2023-07-01,2024-06-30
FP,true,Hi-Tech,MSCNXHRM,Non-Maintenance,,2025,4,0.0,0.0,37.82621991766111,0.0,12.07258064516129,12.07258064516129,13.203718113445333,11.292150831488609,24.62250180421578,3133.2,2022-04-01,2025-09-30
OTM,true,Hi-Tech,MSCECSH1,Maintenance,TBB-T&M,2025,4,0.0,0.0,466.70928100441176,11.48847926267281,191.4791474654378,202.9676267281106,-99.47592355628981,318.0367776670276,566.1852045607015,2299.4,2023-08-01,2026-06-30
FP,true,Hi-Tech,MSCISCS2,Non-Maintenance,,2025,4,0.0,0.0,0.6347236102253618,1.65,14.214285714285726,15.864285714285726,-40.28155034622863,22.450018025964404,40.91627395645399,40.0,2024-04-01,2025-03-01
FP,true,Hi-Tech,MSSRFITP,Non-Maintenance,,2024,1,0.0,0.0,737.6252636807488,19.925806451612896,92.99032258064516,112.91612903225806,349.74704170086625,281.68633973326035,387.8782219798826,6532.5,2022-07-01,2024-06-30
FP,true,Hi-Tech,MSMAGPOT,Non-Maintenance,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,3.1777021531173304,-3.177361067121451,-3.1777021531173304,-nan,2022-07-01,2023-06-30
FP,true,Hi-Tech,MSFASTH3,Maintenance,,2024,2,0.0,0.0,111.41043381341528,4.0,11.0,15.0,50.33912778599574,41.20565581739862,61.07130602741954,7427.4,2023-08-01,2025-06-30
FP,true,Hi-Tech,MSDEV401,Non-Maintenance,,2022,3,0.0,0.0,72.83667004515807,0.0,12.00333333333333,12.00333333333333,36.838171462858405,10.393187882984599,35.99849858229967,6068.0,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSMUADST,Non-Maintenance,,2023,1,0.0,0.0,174.6925033251811,6.92365591397849,19.36666666666667,26.29032258064516,61.00502629267133,82.06482393453466,113.68747703250976,6644.7,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSMDOSTP,Non-Maintenance,,2024,4,0.0,0.0,797.2164249626178,29.54949944382648,35.81646273637374,65.36596218020011,360.5896859058821,363.6580076446736,436.6267390567357,12196.2,2023-11-01,2025-06-30
FP,true,Hi-Tech,MSEDAPH4,Maintenance,,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.12353601560857884,-0.0117963186887008,-0.12353601560857884,-nan,2020-07-01,2021-06-30
FP,true,Hi-Tech,MSGMXBLS,Non-Maintenance,,2022,3,0.0,0.0,635.4803832962256,21.36666666666667,72.63333333333333,94.00000000000001,272.2625851785302,275.6763274078387,363.2177981176954,6760.4,2021-07-01,2023-06-30
FP,true,Hi-Tech,MSCEDHSP,Non-Maintenance,,2022,3,0.0,0.0,312.7147641907618,8.09677419354839,45.83870967741935,53.935483870967744,161.30080108392838,99.75212115189086,151.41396310683342,5797.9,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSCESHSP,Maintenance,,2023,1,0.0,0.0,1077.2055189373596,46.18333333333333,123.38494623655912,169.5682795698924,389.11581182386215,497.0121984668747,688.0897071134974,6352.6,2021-07-01,2022-06-30
TM,true,Hi-Tech,MSRESPZ1,Non-Maintenance,,2023,3,5.29112155960612,60.21102231563277,65.50214387523889,0.1645161290322581,10.5,10.66451612903226,29.84391616050479,26.277684525413033,35.658227714734096,6142.1,2020-10-15,2023-04-30
FP,true,Hi-Tech,MSMADEST,Non-Maintenance,,2022,4,0.0,0.0,116.21876521342156,1.06451612903226,27.68663594470047,28.751152073732726,45.245292446268095,40.451923068099845,70.97347276715347,4042.2,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSELVST1,Non-Maintenance,,2024,1,0.0,0.0,427.7617041480969,21.09032258064516,41.65698924731182,62.74731182795698,151.20466313639437,214.39782102368704,276.5570410117025,6817.2,2021-08-09,2023-06-30
FP,true,Hi-Tech,MSCRM1CP,Non-Maintenance,,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,88.22634148627075,-94.70797395483446,-88.22634148627075,-nan,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSCFSENG,Non-Maintenance,,2022,3,0.0,0.0,1072.8291440205303,32.73548387096774,149.5752688172043,182.31075268817193,503.73312074281233,400.22842347403946,569.0960232777179,5884.6,2020-07-01,2022-06-30
FP,true,Hi-Tech,MSCHPH31,Maintenance,,2023,3,0.0,0.0,67.15784191111752,0.0,20.943010752688163,20.943010752688163,20.710895273068328,21.77889000203303,46.446946638049184,3206.7,2022-07-01,2023-06-30
FP,true,Hi-Tech,MSPSESST,Maintenance,,2023,3,0.0,0.0,52.368657996612676,0.0,0.0,0.0,46.3071720597328,7.4124364400897464,6.061485936879876,inf,2020-07-01,2022-09-01
FP,true,Hi-Tech,MSSUH301,Non-Maintenance,,2024,4,0.0,0.0,314.2242310376297,8.923626251390434,41.44691879866514,50.370545050055675,116.78626223886053,139.51826972361778,197.43796879876916,6238.3,2023-11-01,2024-06-30
FP,true,Hi-Tech,MSPIPFX1,Non-Maintenance,,2024,2,0.0,0.0,1086.3702269919013,59.340860215053745,56.72365591397848,116.06451612903226,365.1232679372668,607.1603089947542,721.2469590546345,9360.1,2022-07-01,2024-06-30
TM,true,Hi-Tech,MSCSSWPM,Maintenance,,2024,3,21.31117455848789,9.621783053920371,30.93295761240826,1.4333333333333331,1.8,3.2333333333333334,6.493243089370649,21.43619589959961,24.43971452303761,9566.9,2023-11-01,2024-06-30
FP,true,Hi-Tech,MSCSME12,Non-Maintenance,,2023,1,0.0,0.0,206.28323260853267,0.0,56.76129032258065,56.76129032258065,67.81744120544715,78.3638199370407,138.46579140308552,3634.2,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSAERHYD,Maintenance,,2023,2,0.0,0.0,439.98133099572357,10.870967741935484,41.23333333333334,52.10430107526882,262.8979593406334,121.36238125367915,177.08337165509016,8444.2,2022-07-01,2024-06-30
FP,true,Hi-Tech,MSSRFITP,Non-Maintenance,,2023,2,0.0,0.0,649.1189941009734,17.41935483870968,76.5096774193548,93.92903225806448,275.6801766543781,278.0789790782901,373.4388174465953,6910.7,2022-07-01,2024-06-30
FP,true,Hi-Tech,MSIUADST,Non-Maintenance,,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.01691888102989413,-0.00667378537106247,0.01691888102989413,-nan,2020-07-01,2021-06-30
FP,true,Hi-Tech,MSCISCS1,Non-Maintenance,,2024,3,0.0,0.0,326.0125011944052,3.0,66.2903225806452,69.2903225806452,173.96364339340914,79.64031562224665,152.04885780099607,4705.0,2023-07-01,2024-05-31
FP,true,Hi-Tech,MSESUPST,Non-Maintenance,,2024,3,0.0,0.0,503.1081812201429,13.5,84.55806451612904,98.05806451612904,207.4079067599383,191.32746680369343,295.7002744602046,5130.7,2023-07-01,2024-06-30
FP,true,Hi-Tech,MSRJ1STP,Non-Maintenance,,2022,1,0.0,0.0,44.910193682588556,1.451612903225806,8.0,9.451612903225806,15.424336371747502,19.239916619553718,29.485857310841055,4751.6,2021-01-11,2021-06-30
FP,true,Hi-Tech,MSDCX301,Maintenance,,2023,1,0.0,0.0,221.21887942172884,12.36666666666667,15.2,27.56666666666667,-3.6763417889161936,186.1956645406422,224.89522121064505,8024.9,2021-11-18,2022-06-30
OTM,true,Hi-Tech,MSEAFIM1,Non-Maintenance,TBB-T&M,2022,3,0.0,0.0,66.19876204577635,0.0,26.80645161290323,26.80645161290323,7.490172445033023,32.09172334458028,58.70858960074332,2469.5,2018-08-01,2022-06-30
FP,true,Hi-Tech,MSCRMBST,Maintenance,,2022,4,0.0,0.0,517.4039049833946,12.64055299539171,118.213133640553,130.8536866359447,162.94805707880965,181.70912087929807,354.4558479045849,3954.1,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSMSCPSZ,Non-Maintenance,,2023,4,0.0,0.0,449.3221623672788,17.580645161290324,41.129608294930875,58.71025345622126,139.31328917096758,239.32287941152688,310.00887319631124,7653.2,2022-07-01,2023-06-30
OTM,true,Hi-Tech,MSCONNGZ,Non-Maintenance,TBB-T&M,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.007432642092931881,-0.007432642092931881,-0.007432642092931881,-nan,2022-07-19,2023-06-14
FP,true,Hi-Tech,MSEQSSSA,Non-Maintenance,,2022,4,0.0,0.0,19.57407296232981,0.0,3.872119815668203,3.872119815668203,13.040619277517324,2.374829867184661,6.533453684812487,5055.1,2022-02-14,2022-03-31
FP,true,Hi-Tech,MSEVRSTP,Non-Maintenance,,2022,2,0.0,0.0,274.95403368225834,7.330107526881712,46.397849462365606,53.727956989247325,111.59441508420386,113.97896135268599,163.35961859805448,5117.5,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSCRM1CP,Non-Maintenance,,2022,4,0.0,0.0,1240.8056223852684,51.65092165898609,155.3859447004608,207.036866359447,338.5280569902256,615.9774877735296,902.2775653950428,5993.2,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSCFSENG,Non-Maintenance,,2022,4,0.0,0.0,1045.2364833405143,36.12903225806452,138.53225806451613,174.6612903225806,469.0528579884751,409.28089521486066,576.1836253520391,5984.4,2020-07-01,2022-06-30
FP,true,Hi-Tech,MSPFXCAY,Non-Maintenance,,2022,4,0.0,0.0,310.55538415799833,12.419354838709678,34.84907834101383,47.26843317972353,113.07661172876936,149.18117329344193,197.47877242922897,6570.0,2020-07-01,2022-06-30
FP,true,Hi-Tech,MSSRPHYD,Non-Maintenance,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,12.793064112029647,-11.897089568974152,-12.793064112029647,-nan,2022-07-01,2023-06-30
FP,true,Hi-Tech,MSMROBST,Non-Maintenance,,2023,1,0.0,0.0,68.27026908628744,1.0,16.36666666666667,17.36666666666667,19.181819114319275,30.18703426664167,49.08844997196817,3931.1,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSFNO302,Maintenance,,2023,2,0.0,0.0,341.0638173289383,7.776344086021509,108.78333333333337,116.55967741935483,-14.35465040367285,215.0578958542262,355.41846773261113,2926.1,2022-07-01,2025-06-30
FP,true,Hi-Tech,MSCSTH31,Non-Maintenance,,2024,1,0.0,0.0,233.6711694764236,4.376344086021506,38.98064516129032,43.35698924731183,94.86279710173565,88.88634764436586,138.80837237468793,5389.5,2022-07-01,2023-06-30
OTM,true,Hi-Tech,MSCSUPMH,Non-Maintenance,TBB-T&M,2025,1,0.0,0.0,0.0,0.0,13.81075268817204,13.81075268817204,-24.603173519818707,9.487652335998103,24.603173519818707,0.0,2024-05-09,2027-06-30
FP,true,Hi-Tech,MSXBXDL2,Maintenance,,2025,1,0.0,0.0,66.7386560686475,9.68274193548387,2.7505376344086097,12.433279569892479,21.624629799690457,41.212053579875985,45.11402626895705,5367.7,2024-04-01,2024-09-30
OTM,true,Hi-Tech,DYNXOL02,Non-Maintenance,TBB-T&M,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,53.491638236703416,0.0,-53.491638236703416,-nan,2022-03-29,2025-09-30
FP,true,Hi-Tech,MSSNST2D,Non-Maintenance,,2025,2,0.0,0.0,867.8184651614447,40.30967741935484,32.24193548387097,72.55161290322582,269.59113317347646,492.84289323728353,598.2273319879682,11961.4,2024-07-01,2024-12-31
FP,true,Hi-Tech,MSSAMWST,Non-Maintenance,,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,0.30251917080177837,-0.507796079368873,-0.30251917080177837,-nan,2024-01-01,2024-06-30
FP,true,Hi-Tech,MSAGCM24,Maintenance,,2025,3,0.0,0.0,160.12159062011904,4.5,44.225806451612904,48.725806451612904,35.27980443403081,74.280778336682,124.84178618608823,3286.2,2023-07-14,2026-06-30
FP,true,Hi-Tech,MSPIPFX1,Non-Maintenance,,2025,4,0.0,0.0,0.0,0.0,0.0,0.0,0.534061639875101,-0.534061639875101,-0.534061639875101,-nan,2022-07-01,2024-06-30
FP,true,Hi-Tech,MSCARHSP,Non-Maintenance,,2022,4,0.0,0.0,501.06626706972565,12.32258064516129,63.78341013824886,76.10599078341015,272.9716272526131,150.18938357322145,228.09463981711258,6583.8,2021-07-01,2022-06-30
OTM,true,Hi-Tech,MSCNCHDZ,Non-Maintenance,TBB-T&M,2024,3,0.0,0.0,272.1737223253032,0.0,431.82795698924855,431.82795698924855,-480.11007177486783,282.6708057074009,752.283794100171,630.3,2023-05-23,2030-03-31
FP,true,Hi-Tech,MSFSADTP,Non-Maintenance,,2024,3,0.0,0.0,255.6708447905933,15.0,6.0,21.0,90.2493802303257,143.53991188336815,165.4214645602676,12174.8,2023-07-17,2025-06-30
FP,true,Hi-Tech,MCRMBAPM,Non-Maintenance,,2024,3,0.0,0.0,795.3140467318397,32.866666666666674,86.9,119.76666666666671,301.7581402999381,372.3853681737434,493.5559064319016,6640.5,2023-08-01,2024-06-30
OTM,true,Hi-Tech,MSENDOST,Maintenance,TBB-T&M,2024,4,0.0,0.0,144.6007413176686,6.0,5.1612903225806495,11.16129032258065,69.97035986156544,61.00183633561024,74.63038145610315,12955.6,2023-09-01,2024-07-31
FP,true,Hi-Tech,MSRYPHYD,Non-Maintenance,,2024,2,0.0,0.0,183.7893856895144,3.0,26.836559139784946,29.836559139784946,101.66801882719929,50.25594111796817,82.12136686231511,6159.9,2023-07-01,2024-06-30
FP,true,Hi-Tech,MSSCUS6D,Non-Maintenance,,2023,1,0.0,0.0,150.43579721192742,6.0,30.273118279569893,36.27311827956989,32.15737762074571,80.48963187544796,118.27841959118172,4147.3,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSCCOPSZ,Non-Maintenance,,2024,4,0.0,0.0,110.47451574020029,2.967741935483871,10.87319243604004,13.84093437152391,48.645424021352895,47.31675822386411,61.829091718847394,7981.7,2023-12-15,2024-06-30
FP,true,Hi-Tech,MSDEV401,Non-Maintenance,,2022,4,0.0,0.0,75.7880590579472,0.0,12.33986175115208,12.33986175115208,49.807370191641986,11.214205516501606,25.980688866305208,6141.7,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSAZNEPZ,Non-Maintenance,,2022,4,0.0,0.0,174.56761763055425,7.0,21.660714285714292,28.660714285714292,35.613595257698265,99.04106291127853,138.954022372856,6090.8,2021-07-01,2022-06-30
FP,true,Hi-Tech,MD15SPZ1,Maintenance,,2023,4,0.0,0.0,69.20950089052556,1.9354838709677409,12.903225806451616,14.838709677419356,31.152804049224667,23.095630434481116,38.05669684130089,4664.1,2021-12-01,2023-01-20
FP,true,Hi-Tech,MSCPXSRE,Non-Maintenance,,2022,3,0.0,0.0,542.1765270356287,22.91720430107526,49.02688172043009,71.94408602150534,185.24845204256883,279.5373827364507,356.9280749930599,7536.1,2020-07-01,2022-06-30
FP,true,Hi-Tech,MSCRM1PP,Maintenance,,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,1.4580047318612,-1.4580047318612,-1.4580047318612,-nan,2020-07-01,2021-06-30
FP,true,Hi-Tech,MSCH21HY,Non-Maintenance,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,14.988638073837699,-14.283429634432975,-14.988638073837699,-nan,2022-05-18,2023-06-30
FP,true,Hi-Tech,MSPFXPC1,Non-Maintenance,,2022,1,0.0,0.0,359.41483316744177,3.0,96.389247311828,99.389247311828,132.75453731745597,130.78262308288262,226.6602958499858,3616.2,2020-07-01,2022-06-30
FP,true,Hi-Tech,MSP2PMPP,Non-Maintenance,,2023,2,0.0,0.0,531.6084609211014,22.93709677419355,42.04677419354842,64.9838709677419,165.31593078358918,281.2602878454236,366.2925301375122,8180.6,2022-07-01,2024-06-30
FP,true,Hi-Tech,MSSTOR01,Maintenance,,2025,1,0.0,0.0,367.14231097238354,21.75,16.532258064516128,38.28225806451613,29.015566410642805,276.9359301400262,338.12674456174074,9590.4,2023-07-01,2024-06-30
FP,true,Hi-Tech,MSCNXHRM,Non-Maintenance,,2025,1,0.0,0.0,30.662157476958967,0.0,14.7989247311828,14.7989247311828,4.882111698291642,9.116905697663833,25.780045778667326,2071.9,2022-04-01,2025-09-30
FP,true,Hi-Tech,MS3PCHZ2,Non-Maintenance,,2025,2,0.0,0.0,465.09552992633496,22.481720430107522,38.61741935483871,61.099139784946246,143.00870174262394,253.86221958986337,322.086828183711,7612.1,2023-07-14,2025-06-30
OTM,true,Hi-Tech,MSXGSUST,Maintenance,TBB-T&M,2025,2,0.0,0.0,64.79969170292989,1.483870967741936,18.48387096774194,19.967741935483875,12.636585125493449,30.672010850084657,52.163106577436444,3245.2,2024-07-01,2027-06-30
FP,true,Hi-Tech,MSGITCIS,Maintenance,,2025,2,0.0,0.0,90.64058812283417,5.645161290322581,34.689247311827955,40.33440860215053,-35.62166448441471,88.67973681262973,126.26225260724888,2247.2,2024-07-01,2025-06-30
OTM,true,Hi-Tech,MSUOWAH3,Maintenance,TBB-T&M,2025,2,0.0,0.0,41.87512385347241,0.0,7.5161290322580605,7.5161290322580605,20.659980433064465,12.067938444709688,21.215143420407944,5571.4,2023-11-01,2025-07-31
FP,true,Hi-Tech,MSCGIHYD,Maintenance,,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.37955820804826884,-0.0140630577037478,-0.37955820804826884,-nan,2022-07-01,2024-06-30
OTM,true,Hi-Tech,MSCECST2,Maintenance,TBB-T&M,2025,3,0.0,0.0,84.9000930722114,2.451612903225806,41.51612903225806,43.96774193548386,-29.98253926382605,63.853241001277524,114.88263233603746,1931.0,2023-08-01,2026-06-30
FP,true,Hi-Tech,MSMDBSTP,Non-Maintenance,,2025,4,0.0,0.0,120.72090999376982,6.0,9.45161290322581,15.45161290322581,11.665818557929903,88.7150824401977,109.05509143583993,7812.8,2024-11-06,2025-06-30
FP,true,Hi-Tech,MSEDOSTP,Non-Maintenance,,2025,4,0.0,0.0,4.08832659698026,0.0,0.419354838709677,0.419354838709677,2.4766385598141754,1.0055227642276428,1.6116880371660849,9749.1,2025-03-10,2025-06-30
FP,true,Hi-Tech,MSSIRUST,Maintenance,,2023,3,0.0,0.0,776.1445798932186,40.975268817204295,101.63548387096778,142.61075268817203,232.3027889000566,410.8932301782162,543.841790993162,5442.4,2020-04-01,2023-06-30
FP,true,Hi-Tech,MSLEARTP,Maintenance,,2024,2,0.0,0.0,428.4432447239192,11.0,92.84946236559139,103.84946236559139,143.2954122299759,189.8986165140402,285.14783249394327,4125.6,2023-05-01,2024-06-30
FP,true,Hi-Tech,MSCTMHSZ,Non-Maintenance,,2022,4,0.0,0.0,104.51944996848665,0.0,19.70967741935484,19.70967741935484,68.87359725505232,15.03775725866009,35.64585271343434,5303.0,2021-12-07,2022-06-30
FP,true,Hi-Tech,MSMSAPT,Non-Maintenance,,2023,2,0.0,0.0,172.3269362797301,4.199999999999999,0.0,4.199999999999999,41.395145773291574,98.89932377133621,130.93179050643852,41030.2,2022-07-01,2022-12-31
FP,true,Hi-Tech,MSSUPLAT,Non-Maintenance,,2023,3,0.0,0.0,75.58605377827031,0.0,20.74623655913978,20.74623655913978,28.81097508841117,26.678464037719944,46.77507868985914,3643.4,2022-07-01,2023-06-30
FP,true,Hi-Tech,MSMCLOST,Non-Maintenance,,2022,4,0.0,0.0,164.5076809813046,1.611751152073732,40.16705069124423,41.778801843317964,76.92010924766669,45.86822322932612,87.5875717336379,3937.6,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSCISCOS,Maintenance,,2024,2,0.0,0.0,-184.79878935595644,1.0,12.83870967741936,13.83870967741936,-212.0378132665042,14.8112882411912,27.239023910547758,-13353.8,2021-07-01,2023-08-01
FP,true,Hi-Tech,MSMDGFNC,Non-Maintenance,,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,-2.412810651177979e-07,0.0,2.412810651177979e-07,-nan,2021-03-01,2021-06-30
FP,true,Hi-Tech,MSESI301,Maintenance,,2022,3,0.0,0.0,85.15840660450851,3.0,18.005000000000003,21.005000000000003,-7.157150604283627,64.2367519514707,92.31555720879214,4054.2,2021-09-01,2022-09-30
FP,true,Hi-Tech,MSGDUS2D,Non-Maintenance,,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,3.574826571391829,-3.573455840390577,-3.574826571391829,-nan,2021-01-01,2021-06-11
FP,true,Hi-Tech,MSOTPH31,Maintenance,,2024,4,0.0,0.0,138.6925239635903,2.9365962180200222,5.32369299221357,8.2602892102336,91.03343802708872,37.21824742606387,47.65908593650158,16790.3,2024-02-15,2024-06-30
TM,true,Hi-Tech,MSSAPIBP,Non-Maintenance,,2022,4,51.56012047671217,0.0,51.56012047671217,1.285714285714286,0.0,1.285714285714286,7.010468168961859,42.467526188947026,44.549652307750314,40102.3,2022-02-21,2022-06-30
FP,true,Hi-Tech,MSESCASP,Non-Maintenance,,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,12.001670763285848,-11.845941824533114,-12.001670763285848,-nan,2016-03-01,2021-06-30
FP,true,Hi-Tech,MSMGCMST,Non-Maintenance,,2022,2,0.0,0.0,161.78783008265611,3.0,35.0,38.0,74.20734617699898,50.12776002866346,87.58048390565713,4257.6,2021-07-01,2022-06-30
FP,true,Hi-Tech,MCBXBOJP,Non-Maintenance,,2024,2,0.0,0.0,79.60957699315017,3.0,0.0,3.0,36.75373245005329,30.10137752090192,42.85584454309688,26536.5,2023-01-09,2023-10-31
OTM,true,Hi-Tech,MSENGOHS,Maintenance,TBB-T&M,2024,2,0.0,0.0,75.6849495788207,0.0,3.0,3.0,68.72355812274373,2.4163957882069798,6.961391456076981,25228.3,2023-09-01,2024-06-30
FP,false,HealthCare,MOLFPNMS,Maintenance,,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.466173677884615,0.0,-0.466173677884615,-nan,2023-05-18,2023-07-31
FP,false,HealthCare,M23109MZ,Non-Maintenance,,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,14.584707125253514,-14.963352418943579,-14.584707125253514,-nan,2023-04-13,2024-03-31
TM,false,HealthCare,MOLSPCON,Non-Maintenance,,2025,1,121.36301079620489,0.0,121.36301079620489,6.0,0.0,6.0,43.297982913394165,70.37249754670385,78.06502788281072,20227.2,2023-07-03,2025-03-31
FP,false,HealthCare,M31387MZ,Non-Maintenance,,2025,1,0.0,0.0,517.9960046180707,25.418279569892466,54.09892473118281,79.51720430107528,131.30438818273416,294.4145712323056,386.6916164353366,6514.3,2024-04-15,2025-03-31
FP,false,HealthCare,MECMZP11,Non-Maintenance,,2025,1,0.0,0.0,68.6611082895671,0.0,12.36666666666667,12.36666666666667,38.86342845635106,13.798788795743341,29.797679833216037,5552.1,2024-03-23,2024-04-30
FP,false,HealthCare,MOLLASQZ,Non-Maintenance,,2025,1,0.0,0.0,24.680250138094863,0.0,4.6903225806451605,4.6903225806451605,8.05791297695759,9.616935244205434,16.622337161137274,5262.0,2024-05-17,2024-08-14
FP,false,HealthCare,MOLMCMQZ,Non-Maintenance,,2025,1,0.0,0.0,262.8613027072357,12.33333333333334,35.333333333333364,47.666666666666664,5.206795040728437,185.27029372304708,257.6545076665073,5514.6,2024-05-30,2024-10-31
FP,false,HealthCare,MLEBHSTP,Non-Maintenance,,2025,1,0.0,0.0,91.66403006708194,5.1139784946236535,6.56129032258065,11.675268817204302,12.343032600808968,65.76874659759258,79.32099746627297,7851.1,2024-04-01,2025-02-28
FP,false,HealthCare,MOAMBPMM,Maintenance,,2025,2,0.0,0.0,101.08734296834957,16.4752688172043,47.7,64.1752688172043,-161.41366087292204,194.3477477149684,262.5010038412716,1575.2,2021-09-01,2028-07-31
FP,false,HealthCare,MECMZCT,Non-Maintenance,,2025,2,0.0,0.0,-0.0035846576651931174,0.0,0.0,0.0,-11.849045273016134,11.854095695157248,11.845460615350941,-inf,2024-03-14,2024-06-30
FP,false,HealthCare,M31248MZ,Non-Maintenance,,2025,2,0.0,0.0,-0.17166186802520284,0.0,0.0,0.0,1.3724579495908535,-1.532634632617722,-1.5441198176160564,-inf,2023-12-27,2024-08-31
FP,false,HealthCare,M31446MZ,Non-Maintenance,,2025,2,0.0,0.0,79.38339324542028,2.5,9.166666666666668,11.666666666666668,21.766452143263063,44.77932996709926,57.61694110215721,6804.3,2024-07-01,2024-12-31
FP,false,HealthCare,M31347M2,Non-Maintenance,,2025,2,0.0,0.0,74.31373291850198,2.571505376344086,9.982795698924733,12.554301075268818,22.581557610286637,37.81652295396614,51.732175308215346,5919.4,2024-05-06,2024-12-31
TM,false,HealthCare,M31162MZ,Non-Maintenance,,2025,2,138.8590064819314,0.0,138.8590064819314,7.161290322580645,0.0,7.161290322580645,24.913545552698594,105.49731424942124,113.94546092923281,19390.2,2024-01-01,2025-12-31
FP,false,HealthCare,MH4HRPB5,Non-Maintenance,,2025,2,0.0,0.0,83.04167813913331,0.566666666666667,8.0,8.56666666666667,39.47248557939778,33.63108405991823,43.569192559735534,9693.6,2024-01-01,2024-12-31
FP,false,HealthCare,MH4FNPB5,Non-Maintenance,,2025,2,0.0,0.0,52.053346156663544,0.0,7.0,7.0,24.104021112492134,20.073747307650684,27.94932504417141,7436.2,2024-01-01,2024-12-31
FP,false,HealthCare,MOLSFTRM,Non-Maintenance,,2025,2,0.0,0.0,306.3059247172649,0.0,0.0,0.0,29.161148796803595,276.9379425847324,277.14477592046126,inf,2023-02-01,2027-11-30
FP,false,HealthCare,M31364MZ,Non-Maintenance,,2025,3,0.0,0.0,1387.214850560458,51.25967741935483,144.2398924731183,195.49956989247298,518.4792394628297,644.4008988986338,868.7356110976283,7095.7,2024-03-08,2025-06-30
FP,true,HealthCare,MOLAEHMZ,Non-Maintenance,,2025,3,0.0,0.0,739.1900616204687,23.96666666666666,62.624731182795685,86.59139784946237,276.4807270187662,348.6442977987525,462.7093346017025,8536.5,2022-11-01,2029-09-30
FP,false,HealthCare,M31596MZ,Non-Maintenance,,2025,3,0.0,0.0,-0.07582462116762938,0.0,0.0,0.0,-0.07582462116762925,0.0,-1.249000902703301e-16,-inf,2024-11-11,2025-02-23
FP,false,HealthCare,MH4HRPB5,Non-Maintenance,,2025,3,0.0,0.0,214.51803707710513,3.06451612903226,13.302150537634411,16.36666666666667,94.99236499405204,100.57013816411336,119.5256720830531,13107.0,2024-01-01,2024-12-31
FP,false,HealthCare,M31372MZ,Non-Maintenance,,2025,4,0.0,0.0,-2.848295119945667,0.0,0.0,0.0,5.2017878072595,-8.082347943162137,-8.050082927205167,-inf,2024-05-15,2024-12-01
